,title,price,date,area-m2,owner,room,seller,sehir,ilce,mahalle
1162,EMRGAYRİMENKUL\u0027DEN YALIKAVAKTA MUHTEŞEM MANZARALI PENTHOUSE DAİ,750000,2018-12-10 00:00:00,100.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,yalikavak
1163,"Lalahan\u0027da 300 m2 Dubleks Villa, 580 m2 bahçe, 20 yıllık ağaçlar",290000,2018-12-12 00:00:00,335.0,Emlakçıdan,5+2,Kurumsal,ankara,mamak,lalahan
1164,VADİM\u0027DEN MUHTEŞEM GÖL MANZARALI 7+1+3 BANYO LÜX TRİPLEKS VİLLA ,618000,2018-12-10 00:00:00,416.0,Emlakçıdan,7+1,Kurumsal,adana,cukurova,kurttepe
1165,Bodrum\u0027da Denize Sıfır Ultra Lüks Yalı,8750000,2018-12-13 00:00:00,280.0,Emlakçıdan,5+1,Kurumsal,mugla,bodrum,eskicesme
1166,TANER EMLAK\u0027TAN NAİLİYE DE 4540 m2 ARSA İÇERİSİN DE VİLLA,1200000,2018-11-28 00:00:00,200.0,Emlakçıdan,3+1,Kurumsal,sakarya,sapanca,nailiye
1167,ALTINOLUK SATILIK MÜSTAKİL BAHÇELİ VİLLALAR DENİZE 300 METRE,550000,2018-12-06 00:00:00,140.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
1168,Karmide Doğanın Tadını Çıkarın.Ödeme Planlı Satılık 3+1 Villa,210000,2018-12-13 00:00:00,215.0,Emlakçıdan,3+1,Kurumsal,kktc,girne,edremit
1169,"İncek\u0027te,24 Güvenlikli Sitede,5+2,Özel Bahçeli,İskanlı Villa",340000,2018-12-13 00:00:00,267.0,Emlakçıdan,5+2,Kurumsal,ankara,golbasi,tulumtas
1170,URLA\u0027DA SATILIK MUHTEŞEM KONUMDA 3+1 HAVUZLU VİLLA,1525000,2018-12-03 00:00:00,180.0,Emlakçıdan,3+1,Bireysel,izmir,urla,yagcilar
1171,SOYAK OLYMPIAKENT\u0027TE HAVUZLU EN BÜYÜK BAHÇELİ VİLLA  810m2 ,5800000,2018-12-07 00:00:00,308.0,Emlakçıdan,5+2,Kurumsal,istanbul,kucukcekmece,atakent
1172,VİRAJ EMLAK\u0027TAN HAVUZLU ULTRA LÜX VİLLA ÇEŞME İZMİR,4000000,2018-11-19 00:00:00,300.0,Emlakçıdan,4+2,Kurumsal,izmir,cesme,cakabey
1173,Erenköy Gürle\u0027 de Şehir Manzaralı SATILIK 4+1 DUBLEX VİLLA,445000,2018-11-16 00:00:00,200.0,Emlakçıdan,4+1,Kurumsal,kayseri,melikgazi,erenkoy
1174,KÜÇÜKKUYU SAHİL MEVKİNDE SATILIK ASANSÖRLÜ 4+1 LÜKS VİLLALAR,1150000,2018-12-08 00:00:00,200.0,Emlakçıdan,4+1,Kurumsal,canakkale,ayvacik,kucukkuyu
1175, DALAMAN İNCEBEL MEVKİİNDE SATILIK DENİZ MANZARALI VİLLA,771000,2018-12-13 00:00:00,200.0,Emlakçıdan,4+2,Kurumsal,mugla,dalaman,kapukargin
1176,ATAKENT VENEDİK SİTESİ SAHİLE YAKIN SATILIK TRİPLEKS VİLLA,3900000,2018-12-13 00:00:00,200.0,Emlakçıdan,5+1,Kurumsal,izmir,karsiyaka,atakent
1177,DAĞ YAPI dan BİNEVLER DE KÖŞE BAŞI BAKIMLI VİLLA,550000,2018-12-11 00:00:00,240.0,Emlakçıdan,6+2,Kurumsal,corum,merkez,uctutlar
1178,Selimpaşa Ortaköyde 3 Adet 180 m2 Taban oturumlu Villa,4500000,2018-12-11 00:00:00,1000.0,Emlakçıdan,12+2,Kurumsal,istanbul,silivri,ortakoy
1179,SATILIK VİLLA SARIYER MADEN DOĞU EMLAKTAN,9007000,2018-12-13 00:00:00,360.0,Emlakçıdan,5+2,Bireysel,istanbul,sariyer,maden
1180,Bodrum Yalıkavak Müstakil Havuzlu Satılık 3+1 Dubleks Villa,1900000,2018-12-11 00:00:00,201.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
1181,GİRNE YEŞİLTEPE\u0027DE SATILIK 3+1 VİLLA,2030000,2018-12-13 00:00:00,245.0,Emlakçıdan,3+1,Kurumsal,kktc,girne,yesiltepe
1182,"Marmaris, Hisarönü, Sıfır Tam Müstakil 3+1 Bahçeli Villa",690000,2018-12-12 00:00:00,180.0,Emlakçıdan,3+1,Kurumsal,mugla,marmaris,hisaronu
1183,Bodrum Yalıkavak Gündoğan da Satılık Manzaralı 4+1 Bahçeli Villa,800000,2018-12-13 00:00:00,135.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,gundogan
1184,FİNANSKENTTE ŞAHANE ÇATI DUBLEKSİ VİLLA DAİRESİ 5+1 247 M2,2200000,2018-12-13 00:00:00,247.0,Emlakçıdan,5+1,Kurumsal,istanbul,eyup,guzeltepe
1185,ÇEKMEKÖY ALEMDAĞ ELYSIUM GARDEN SİTE İÇERİSİNDE SATILIK 6+1VİLLA,2250000,2018-12-07 00:00:00,320.0,Emlakçıdan,6+1,Bireysel,istanbul,cekmekoy,alemdag
1186,Sahibinden Türkbükü Gölköy\u0027de Satılık Müstakil Villa,2500000,2018-12-09 00:00:00,220.0,Sahibinden,5+1,Bireysel,mugla,bodrum,golturkbuku
1187,DİDİM ALTINKUMDA SATILIK LÜKS VİLLALAR,1000000,2018-12-13 00:00:00,310.0,Emlakçıdan,4+1,Kurumsal,aydin,didim,altinkum
1188,ÇANAKKALE EZİNE DALYAN MÜSTAKİL DUBLEX KUPON SATILIK LÜX VİLLA,400000,2018-12-08 00:00:00,120.0,Emlakçıdan,4+1,Kurumsal,canakkale,ezine,dalyan
1189,BODRUM KADIKALESİ\u0027NDE SATILIK DENİZE SIFIR SİTEDE 3+1 VİLLA,1300000,2018-12-13 00:00:00,130.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
1190,FETHİYE ÜZÜMLÜ\u0027DE DOĞA İÇİNDE HAVUZLU MÜSTAKİL VİLLA,1100000,2018-11-23 00:00:00,250.0,Emlakçıdan,4+1,Kurumsal,mugla,fethiye,yesiluzumlu
1191,ÇEŞME BOYALIKTA DENİZ MANZARALI TRIPLEX VİLLA,1500000,2018-12-13 00:00:00,180.0,Emlakçıdan,3+2,Kurumsal,izmir,cesme,ismet
1192,***ERUS*** ALACAATLI MERKEZDE FULL YAPILI VİLLA,1285000,2018-12-12 00:00:00,240.0,Emlakçıdan,5+1,Kurumsal,ankara,cankaya,alacaatli
1193,DEHA GAYRİMENKUL\u0027DEN OSMANGAZİ MAHALLESİNDE SATILIK 5+1 VİLLA,1250000,2018-12-07 00:00:00,417.0,Emlakçıdan,5+1,Kurumsal,gaziantep,sehitkamil,15
1194,Çeşme Mamurbabada Satılık Trıplex Modern Dizayn Lux Villa,3500000,2018-12-11 00:00:00,320.0,Emlakçıdan,6+1,Kurumsal,izmir,cesme,fahrettinpasa
1195,KORUTÜRK MH SATILIK TRİPLEX VİLLA,1600000,2018-12-10 00:00:00,260.0,Emlakçıdan,5+2,Kurumsal,izmir,balcova,koruturk
1196,GÜNDOĞANDA SAHIBINDEN SATILIK BAHCE TRİPLEKS VILLA ,715000,2018-12-08 00:00:00,140.0,Sahibinden,5+2,Bireysel,mugla,bodrum,gundogan
1197,Bodrum Gündoğan Deniz Manzaralı 3+1 Site İçi Müstakil Villa,1500000,2018-12-11 00:00:00,200.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gundogan
1198,GÜNDOĞAN\u0027DA SİTE İÇİNDE TRIPLEKS VİLLA,1000000,2018-12-13 00:00:00,135.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,gundogan
1199,Ümraniye Satılık Villa Sinpaş Aqua Manors Havuzlu Masrafsız,3748000,2018-12-08 00:00:00,360.0,Emlakçıdan,5+3,Bireysel,istanbul,umraniye,necip
1200,DOĞUŞTAN ULTRA LÜX TEK KATLI VE HAVUZLU YENİ PROJE EVLER,1400000,2018-12-13 00:00:00,100.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
1201,ÇEŞME DE ACİL UYGUN FİATLI LÜKS MÜSTAKİL VİLLA,2300000,2018-12-06 00:00:00,450.0,Emlakçıdan,4+2,Kurumsal,izmir,cesme,musalla
1202,SAHİLE 700 M-GÜVENLİK-HAVUZ-BAHÇE-YENİ-LÜX-TEK MÜSTAKİL VİLLA,949000,2018-12-13 00:00:00,300.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,karaova
1203,YALIKAVAK MERKEZDE MANZARALI MODERN VİLLA,4000000,2018-12-13 00:00:00,190.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,yalikavak
1204,KÜÇÜK KÖY BİLENTURDA  3+1 SATILIK VİLLA,425000,2018-12-07 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,kucukkoy
1205,GÖCEK\u0027TE SATILIK VİLLA,2400000,2018-12-12 00:00:00,350.0,Emlakçıdan,4+2,Kurumsal,mugla,fethiye,gocek
1206,"BODRUM TURGUTREİS,TE MÜSTAKİL ÇOK ÖZEL 500 M2 BAHÇE İÇİNDE 5+1  ",1600000,2018-12-13 00:00:00,160.0,Emlakçıdan,5+1,Kurumsal,mugla,bodrum,turgutreis
1207,Bahçeşehir 2.Kısım Satılık Villa 650m2 Bahçeli Havuzlu Sitede,1100000,2018-12-10 00:00:00,380.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
1208,SARIÖZ\u0027DEN VİRANŞEHİR\u0027DE 9+1 SATILIK BAĞIMSIZ VİLLA,1350000,2018-12-10 00:00:00,500.0,Emlakçıdan,9+1,Kurumsal,mersinicel,mezitli,viransehir
1209,AVRASYA\u0027DAN KARSLILAR\u0027DA 6+2 600 M2 FOURLEKS VİLLA (CAZİP ! ! ! ,1320000,2018-12-11 00:00:00,600.0,Emlakçıdan,6+2,Kurumsal,adana,cukurova,karslilar
1210,KEÇİÖREN KALABADA HAVUZLU 6 ODA 1 SALON VİLLA,2100000,2018-12-13 00:00:00,720.0,Emlakçıdan,6+1,Kurumsal,ankara,kecioren,kalaba
1211,"ANKARA MERCANDA TEK, SIFIR VİLLA...",2650000,2018-12-13 00:00:00,315.0,Emlakçıdan,5+2,Kurumsal,istanbul,tuzla,postane
1212,DENİZLİ SERVERGAZİDE DOĞA İÇİ MÜSTAKİL VİLLA,1300000,2018-12-13 00:00:00,400.0,Emlakçıdan,5+2,Kurumsal,denizli,merkez,servergazi
1213,KAYA GRUP EMLAKTAN KIRINTI MEVKİİNDE 2+1 DUBLEKS,315000,2018-12-13 00:00:00,500.0,Emlakçıdan,2+1,Kurumsal,adana,pozanti,yenikonacik
1214,ULAŞ EMLAK\u0027TAN BAHÇELİ DENİZE YAKIN 3+1 SIFIR VİLLA 375 BİN TL,375000,2018-11-16 00:00:00,155.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,altinova
1215,BODRUM YALIKAVAK DİRMİL\u0027DE MUHTEŞEM DENİZ MANZARALI SATILIK 4+1 VİLLA,2650000,2018-12-11 00:00:00,380.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,yalikavak
1216,DOĞUŞTAN GÜMÜŞLÜK KOYUNBABADA DENİZ MANZARALI SIFIR 3+1 VİLLA,650000,2018-12-13 00:00:00,110.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,koyunbaba
1217,ALTINOLUK SATILIK 4+2 SİTE İÇİNDE DENİZ MANZARALI LÜKS VİLLALAR,750000,2018-11-20 00:00:00,160.0,Emlakçıdan,4+2,Kurumsal,balikesir,edremit,altinoluk
1218, 220 M2 4+1 TRİPLEX SATILIK VİLLA,340000,2018-12-11 00:00:00,256.0,Emlakçıdan,4+1,Bireysel,antalya,serik,kadriye
1219,Soyak OlimpiaKent projesinde müstakil havuzlu 5+2 Tripleks villa,3850000,2018-12-13 00:00:00,310.0,Emlakçıdan,5+2,Kurumsal,istanbul,kucukcekmece,atakent
1220,Acarkent Kadro\u0027dan Acarkent \u0027te Asansörlü  A Tipi Villa,17440000,2018-12-10 00:00:00,1000.0,Emlakçıdan,10+2,Bireysel,istanbul,beykoz,acarlar
1221,Bodrum Elit Sitede Çam Ormanları İçinde Deniz Manzaralı Villa,2145000,2018-12-10 00:00:00,180.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,yenikoy
1222,Turyap Alaçatıdan Altınyunusta 4+2 Özel Dizayn Exclusive Villa,6500000,2018-12-11 00:00:00,410.0,Emlakçıdan,4+2,Kurumsal,izmir,cesme,boyalik
1223,Uskumruköy Sitede 260 m2 Nisan Teslim Satılık Tripleks Villa D-1,2790000,2018-12-08 00:00:00,260.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,uskumrukoy
1224,bağlıca satılık villa bağımsız büyük bahçeli 4+1 yapılı 469.000E,469000,2018-12-13 00:00:00,200.0,Emlakçıdan,4+1,Bireysel,ankara,etimesgut,baglica
1225,SİLİVRİ MARMARA UYUMKENT SİTESİ SATILIK A-B- C-D TİPİ VİLLALAR,650000,2018-12-09 00:00:00,150.0,Emlakçıdan,4+1,Kurumsal,istanbul,silivri,semizkumlar
1226,BODRUM BİTEZ\u0027DE MUHTEŞEM TRİPLEKS VİLLA,4500000,2018-12-07 00:00:00,320.0,Emlakçıdan,5+2,Kurumsal,mugla,bodrum,bitez
1227,Göcekte 460m2 arazide SATILIK 3 adet TRİPLEX VİLLA,2700000,2018-12-12 00:00:00,125.0,Emlakçıdan,5+1,Bireysel,mugla,fethiye,cumhuriyet
1228,SATILIK KARIANDA EMLAK HAVUZLU BAHCELI DUBLEKS VILLA,1250000,2018-12-13 00:00:00,200.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,dirmil
1229,DİKİLİ ÖNCÜ EMLAKTAN SATILIK TIRIPLEKS VİLLA,600000,2018-12-11 00:00:00,170.0,Emlakçıdan,4+1,Kurumsal,izmir,dikili,salihler
1230,Çeşme Alaçatıda Satılık 3+1 Havuzlu Modern Dizayn Lux Villa,1400000,2018-12-11 00:00:00,130.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
1231, GÜRE SATILIK MERKEZDE 3+1 DENİZE 50 METRE LÜKS BAHÇELİ VİLLALAR,700000,2018-11-13 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,gure
1232,NARLIDEREDE SATILIK VİLLA LÜX PANAROMİK MANZ HAVUZLU 260 M2,2050000,2018-12-13 00:00:00,260.0,Emlakçıdan,3+1,Kurumsal,izmir,narlidere,2
1233,ÖZKAN GAYRİMENKUL ŞİLE KUMBABADA SATILIK VİLLA 3+1 MUSTAKİL EV,700000,2018-12-01 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,istanbul,sile,kumbaba
1234,PORTHILL VİLLALARINDA DENİZ VE GÖL MANZARALI 6+2 SIFIR VİLLA,2700000,2018-12-10 00:00:00,380.0,Emlakçıdan,6+2,Kurumsal,istanbul,buyukcekmece,pinartepe
1235,Bodrum Gündoğanda Satılık Müstakil Villa Satılık,1200000,2018-12-13 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gundogan
1236,GÜLTEKİN\u0027den. DİDİM KABAKUM\u0027da SATILIK VİLLALAR,565000,2018-12-13 00:00:00,160.0,Emlakçıdan,4+1,Bireysel,izmir,dikili,kabakum
1237,Didim\u0027de Stadyuma Bakan Eşyalı Bahçeli Villa,580000,2018-12-10 00:00:00,150.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,efeler
1238,DİDİMDE SATILIK 3+1 AÇIK MUTFAK VİLLA,550000,2018-12-12 00:00:00,230.0,Emlakçıdan,3+1,Bireysel,aydin,didim,mavisehir
1239,DALYANDA SİTE İÇERİSİNDE LÜKS VİLLA,3000000,2018-11-26 00:00:00,700.0,Emlakçıdan,7+1,Bireysel,izmir,cesme,dalyan
1240,"Güzelbahçe Yaka\u0027da, Butik Bir Sitede REZERVE\u0027den",1450000,2018-12-13 00:00:00,280.0,Emlakçıdan,3+2,Kurumsal,izmir,guzelbahce,yaka
1241,GÜVENAY-ÇORUM BİNEVLER DE KOCATEPE OKULU CİVARINDA SATILIK VİLLA,265000,2018-11-25 00:00:00,160.0,Emlakçıdan,4+1,Kurumsal,corum,merkez,uctutlar
1242,ALANYA MAHMUTLAR\u0027DA SATILIK 4+2 VİLLA,851000,2018-12-10 00:00:00,400.0,Emlakçıdan,4+2,Kurumsal,antalya,alanya,mahmutlar
1243,Göktürk Kemer Country Bodrumsuz 2 Katlı Manzaralı Villa ACCESS,13500000,2018-12-13 00:00:00,400.0,Emlakçıdan,5+1,Kurumsal,istanbul,eyup,gokturk
1244,Bodrum Gümüşlük denize 70 m. mesafede deniz manzaralı satılık ev,1100000,2018-12-13 00:00:00,110.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gumusluk
1245,Çeşme Alaçatı da Köyiçine Yakın Müstakil 3+1 Yazlık Villa,1250000,2018-12-11 00:00:00,90.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
1246,BODRUM BİTEZ\u0027DE HAVUZLU SİTEDE DOĞA MANZARALI SATILIK VİLLA,640000,2018-12-13 00:00:00,110.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,bitez
1247,DOĞUŞTAN 400M2 BAHÇE İÇİNDE FULL DENİZ MANZARALI 3+2 VİLLA,1200000,2018-12-13 00:00:00,160.0,Emlakçıdan,3+2,Kurumsal,mugla,bodrum,turgutreis
1248,TURGUTREİS BAHÇELİEVLER\u0027DE DENİZE YAKIN SATILIK SÜPER LÜKS VİLLA,975000,2018-12-13 00:00:00,170.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,turgutreis
1249,SAHİBİNDEN SATILIK  MASAL REŞADİYE\u0027 DE LUX VİLLA,2850000,2018-12-10 00:00:00,390.0,Sahibinden,6+2,Bireysel,istanbul,cekmekoy,resadiye
1250,DRAGOS LEBİDERYA 600M2 MÜSTAKİL BAHÇELİ VİLLA,20650000,2018-12-09 00:00:00,600.0,Emlakçıdan,5+2,Bireysel,istanbul,kartal,yali
1251,"BURSA,NİLÜFER,ÇALI DA 6+1 VİLLA",1100000,2018-12-13 00:00:00,350.0,Emlakçıdan,61+1,Kurumsal,bursa,nilufer,cali
1252,KUŞADASI\u0027INDA DENİZ VE ORMAN HAVASI OLAN VİLLA,675000,2018-12-01 00:00:00,200.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,davutlar
1253,PROPERTY HİLLS TEN ORMAN MZANZARALI LÜX DEKERASYONLU,2650000,2018-12-10 00:00:00,350.0,Emlakçıdan,6+1,Bireysel,istanbul,sariyer,maden
1254,İstanbul Silivri\u0027nin Yükselen Değeri Park Köyde Satılık Villa,2400000,2018-12-08 00:00:00,780.0,Emlakçıdan,6+3,Kurumsal,istanbul,silivri,kavakli
1255,DİDİMDE SATILIK 5+1 DENİZE YAKIN VİLLA ,650000,2018-12-13 00:00:00,265.0,Emlakçıdan,5+1,Bireysel,aydin,didim,altinkum
1256,ZEKERİYAKÖY MERKEZ\u0027DE SİTE İÇERSİNDE LÜKS MÜSTAKİL VİLLA,3250000,2018-12-13 00:00:00,400.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,zekeriyakoy
1257,Bağlıca Güvenlikli Sitede Satılık Villa IRMAK GYD,999000,2018-12-13 00:00:00,380.0,Emlakçıdan,5+2,Kurumsal,ankara,etimesgut,baglica
1258,"Çeşme Boyalıkta, Deniz Manzaralı, Plaja 270m, Sıfır, 3+2 Villa",1450000,2018-12-09 00:00:00,270.0,Emlakçıdan,3+2,Kurumsal,izmir,cesme,ismet
1259,"SİLİVRİ, KINALI ÇİFTLİK EVLERİNDE NATAMAM VİLLA..",625000,2018-12-08 00:00:00,325.0,Emlakçıdan,5+2,Bireysel,istanbul,silivri,celtik
1260,BAYRAMOĞLU KELEPİR LÜKS 5+1 TRİBLEKS VİLLA!!!,650000,2018-11-23 00:00:00,215.0,Emlakçıdan,5+1,Kurumsal,kocaeli,darica,bayramoglu
1261,BODRUM TURGUTREİS\u0027TE HARİKA DENİZ MANZARALI MÜSTAKİL VİLLA ,3200000,2018-12-13 00:00:00,250.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,turgutreis
1262,LALEZAR KONAKLARI DOĞA İÇİNDE FULL YENİLENMİŞ LÜKS TRİPLEKS,4900000,2018-12-13 00:00:00,500.0,Emlakçıdan,5+2,Kurumsal,istanbul,cekmekoy,merkez
1263,KONUTKENT 1\u0027DE SATILIK  TRİPLEX VİLLA ,725000,2018-12-13 00:00:00,400.0,Emlakçıdan,6+3,Kurumsal,ankara,cankaya,konutkent
1264,Marmaris Çamdibi Mahalllesinde 5+1 Havuzlu Müstakil Sıfır Villa,1650000,2018-12-10 00:00:00,225.0,Emlakçıdan,5+1,Kurumsal,mugla,marmaris,camdibi
1265,AKDAĞ GAYRİMENKULDEN YENİFOÇA NAREZENDE VİLLA,430000,2018-12-06 00:00:00,100.0,Emlakçıdan,3+1,Kurumsal,izmir,foca,mustafa
1266,ETİMESGUT BAĞLICA K.otoparklı 600m2 oturumlu 5+1 lüx müstakil ,1600000,2018-12-12 00:00:00,300.0,Emlakçıdan,5+1,Kurumsal,ankara,etimesgut,baglica
1267,Sahibinden Çeşme de Satılık Denize Sıfır Müstakil Havuzlu Villa,2000000,2018-12-07 00:00:00,184.0,Sahibinden,4+2,Bireysel,izmir,cesme,yali
1268,"Gündoğan\u0027da satılık dubleks, site içi, özel plaj ve tesisli",9500000,2018-12-13 00:00:00,370.0,Emlakçıdan,6+1,Kurumsal,mugla,bodrum,gundogan
1269,"Dalyan da, Denize Sıfır Site İçi, 3+2, Bakımlı, Tripleks Villa",1250000,2018-12-09 00:00:00,145.0,Emlakçıdan,3+2,Kurumsal,izmir,cesme,cumhuriyet
1270,ANTALYA YEŞİLBAYIR\u0027IN EMSALSİZ VİLLA PROJESİ,1190000,2018-12-09 00:00:00,425.0,Emlakçıdan,5+1,Kurumsal,antalya,dosemealti,yesilbayir
1271,GÜZELBAHÇE KAHRAMANDERE DE SATILIK 5+1 300M2 VİLLA,1750000,2018-12-06 00:00:00,300.0,Emlakçıdan,5+1,Kurumsal,izmir,guzelbahce,kahramandere
1272,VillaMarine\u0027den Kuşadası\u0027nda Projeden Satılık Villa,1100000,2018-12-10 00:00:00,200.0,Emlakçıdan,5+1,Kurumsal,aydin,kusadasi,bayraklidede
1273,\u0027\u0027evinbizden\u0027\u0027GÜZELKENT\u0027TE ASANSÖRLÜ BAHÇELİ VİLLA 5+1,700000,2018-12-12 00:00:00,250.0,Emlakçıdan,5+1,Kurumsal,ankara,etimesgut,yavuz
1274,DOĞUŞTAN ÖZEL PLAJLI DENİZE SIFIR SİTE İÇİNDE 3+1 VİLLA,1250000,2018-12-13 00:00:00,140.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
1275,AKYAKA DA DENİZE 50 METRE MESAFEDE MÜSTAKİL VİLLA,2400000,2018-11-26 00:00:00,250.0,Emlakçıdan,5+2,Kurumsal,mugla,ula,akyaka
1276,Denize sıfır sitede satılık bahçe katı dubleksi,925000,2018-12-13 00:00:00,130.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
1277,Bodrum Cennet Koy\u0027da Satılık Süper Lüks Villa,45000000,2018-12-13 00:00:00,750.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,golturkbuku
1278,EGEMENDEN GÖLBAŞI TRT HABERCİLER EVLERİNDE KÖŞE BAŞI VİLLA ,500000,2018-12-13 00:00:00,475.0,Emlakçıdan,5+1,Kurumsal,ankara,golbasi,bahcelievler
1279,KUŞADASIN DA  MUHTEŞEM MANZARALI 4+1  SATILIK DUBLEKS,500000,2018-12-08 00:00:00,150.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,sogucak
1280,ÖREN MAH. SATILIK SIFIR LÜKS BAHÇELİ TRİPLEKS VİLLA ÇELİKBAĞA,480000,2018-12-10 00:00:00,145.0,Emlakçıdan,3+1,Kurumsal,balikesir,burhaniye,oren
1281,DİDİM MAVİŞEHİRDE SATILIK DENİZE SIFIR VİLLA,420000,2018-11-17 00:00:00,135.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,mersindere
1282,KUŞADASI NDA SATILIK GÜRMES emlak\u0027tan özel havuzlu villa,595000,2018-12-08 00:00:00,115.0,Emlakçıdan,3+2,Kurumsal,aydin,kusadasi,davutlar
1283,ILICA\u0027DA SATILIK 3+1 ORTAK HAVUZLU VİLLA,1100000,2018-12-11 00:00:00,100.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,ilica
1284,MORDOĞAN MANAL KOYUNDA SATILIK DENİZE SIFIR YAZLIK VİLLA,850000,2018-12-13 00:00:00,135.0,Emlakçıdan,3+1,Bireysel,izmir,karaburun,mordogan
1285,BODRUM BİTEZ\u0027DE HARİKA DOĞA MANZARALI LÜKS MÜSTAKİL 4+1 VİLLA,2000000,2018-12-13 00:00:00,225.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,bitez
1286,ÇEKMEKÖY ÇAVUŞBAŞINDA 2 DÖNÜM ARSA İÇİNDE TRİPLEX HAVUZLU VİLLA,4400000,2018-12-06 00:00:00,2000.0,Emlakçıdan,6+2,Bireysel,istanbul,cekmekoy,camlik
1287,Bodrum Gündoğanda 3+1 İkiz Dublexler Site İçi.,750000,2018-12-10 00:00:00,116.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gundogan
1288,SAPANCA KURTKÖY DİBEKTAŞ  MAHALLESİNDE SİTE İÇİNDE  SATILIK MÜSTAKİL VİLLA..,425000,2018-12-13 00:00:00,250.0,Emlakçıdan,5+2,Kurumsal,sakarya,sapanca,dibektas
1289,"İzmir ,Güzelbahçe\u0027 de SATILIK Lüks Villa ...",1200000,2018-12-10 00:00:00,250.0,Emlakçıdan,4+2,Kurumsal,izmir,guzelbahce,yelki
1290,SARAY\u0027DA GÖKÇE EMLAK\u0027TAN FULL YAPILI SATILIK VİLLA,350000,2018-11-23 00:00:00,150.0,Emlakçıdan,5+1,Kurumsal,ankara,pursaklar,saray
1291,AKÇAY DA MÜKEMMEL FİYATA TRİPLEKS VİLLA,430000,2018-12-10 00:00:00,285.0,Emlakçıdan,5+1,Kurumsal,balikesir,edremit,akcay
1292,Bodrum Göltürkbükünde acil satılık villa,1750000,2018-12-07 00:00:00,345.0,Emlakçıdan,9+2,Kurumsal,mugla,bodrum,golturkbuku
1293,Deniz Manzaralı Yüzme havuzlu site içinde Bahçeli Dubleks Villa,750000,2018-12-11 00:00:00,160.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,sahil
1294,bodrum yalıkavak tilkicik mevkiinde satılık 2+1 residence daire ,2250000,2018-12-13 00:00:00,85.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,yalikavak
1295,DOĞUŞTAN TURGUTREİS MERKEZDE SİTE İÇİNDE 3+1 VİLLA,740000,2018-12-13 00:00:00,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
1296,Bodrum Yalıkavak ta Satılık  Havuzlu  Triplex 4+1 Villa  ,6300000,2018-12-13 00:00:00,220.0,Emlakçıdan,4+2,Kurumsal,mugla,bodrum,yalikavak
1297,TÜRKBÜKÜN\u0027DE PLAJA ÇOK YAKIN YENİ MODERN VİLLA,4000000,2018-12-13 00:00:00,120.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,golturkbuku
