,title,price,date,area-m2,owner,room,seller,sehir,ilce,mahalle
1205,GÖCEK\u0027TE SATILIK VİLLA,2.400.000,12.12.2018,350.0,Emlakçıdan,4+2,Kurumsal,mugla,fethiye,gocek
1206,"BODRUM TURGUTREİS,TE MÜSTAKİL ÇOK ÖZEL 500 M2 BAHÇE İÇİNDE 5+1  ",1.600.000,13.12.2018,160.0,Emlakçıdan,5+1,Kurumsal,mugla,bodrum,turgutreis
1207,Bahçeşehir 2.Kısım Satılık Villa 650m2 Bahçeli Havuzlu Sitede,1.100.000,10.12.2018,380.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
1208,SARIÖZ\u0027DEN VİRANŞEHİR\u0027DE 9+1 SATILIK BAĞIMSIZ VİLLA,1.350.000,10.12.2018,500.0,Emlakçıdan,9+1,Kurumsal,mersinicel,mezitli,viransehir
1209,AVRASYA\u0027DAN KARSLILAR\u0027DA 6+2 600 M2 FOURLEKS VİLLA (CAZİP ! ! ! ,1.320.000,11.12.2018,600.0,Emlakçıdan,6+2,Kurumsal,adana,cukurova,karslilar
1210,KEÇİÖREN KALABADA HAVUZLU 6 ODA 1 SALON VİLLA,2.100.000,13.12.2018,720.0,Emlakçıdan,6+1,Kurumsal,ankara,kecioren,kalaba
1211,"ANKARA MERCANDA TEK, SIFIR VİLLA...",2.650.000,13.12.2018,315.0,Emlakçıdan,5+2,Kurumsal,istanbul,tuzla,postane
1212,DENİZLİ SERVERGAZİDE DOĞA İÇİ MÜSTAKİL VİLLA,1.300.000,13.12.2018,400.0,Emlakçıdan,5+2,Kurumsal,denizli,merkez,servergazi
1213,KAYA GRUP EMLAKTAN KIRINTI MEVKİİNDE 2+1 DUBLEKS,315.000,13.12.2018,500.0,Emlakçıdan,2+1,Kurumsal,adana,pozanti,yenikonacik
1214,ULAŞ EMLAK\u0027TAN BAHÇELİ DENİZE YAKIN 3+1 SIFIR VİLLA 375 BİN TL,375.000,16.11.2018,155.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,altinova
1215,BODRUM YALIKAVAK DİRMİL\u0027DE MUHTEŞEM DENİZ MANZARALI SATILIK 4+1 VİLLA,2.650.000,11.12.2018,380.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,yalikavak
1216,DOĞUŞTAN GÜMÜŞLÜK KOYUNBABADA DENİZ MANZARALI SIFIR 3+1 VİLLA,650.000,13.12.2018,110.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,koyunbaba
1217,ALTINOLUK SATILIK 4+2 SİTE İÇİNDE DENİZ MANZARALI LÜKS VİLLALAR,750.000,20.11.2018,160.0,Emlakçıdan,4+2,Kurumsal,balikesir,edremit,altinoluk
1218, 220 M2 4+1 TRİPLEX SATILIK VİLLA,340.000,11.12.2018,256.0,Emlakçıdan,4+1,Bireysel,antalya,serik,kadriye
1219,Soyak OlimpiaKent projesinde müstakil havuzlu 5+2 Tripleks villa,3.850.000,13.12.2018,310.0,Emlakçıdan,5+2,Kurumsal,istanbul,kucukcekmece,atakent
1220,Acarkent Kadro\u0027dan Acarkent \u0027te Asansörlü  A Tipi Villa,17.440.000,10.12.2018,1000.0,Emlakçıdan,10+2,Bireysel,istanbul,beykoz,acarlar
1221,Bodrum Elit Sitede Çam Ormanları İçinde Deniz Manzaralı Villa,2.145.000,10.12.2018,180.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,yenikoy
1222,Turyap Alaçatıdan Altınyunusta 4+2 Özel Dizayn Exclusive Villa,6.500.000,11.12.2018,410.0,Emlakçıdan,4+2,Kurumsal,izmir,cesme,boyalik
1223,Uskumruköy Sitede 260 m2 Nisan Teslim Satılık Tripleks Villa D-1,2.790.000,08.12.2018,260.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,uskumrukoy
1224,bağlıca satılık villa bağımsız büyük bahçeli 4+1 yapılı 469.000E,469.000,13.12.2018,200.0,Emlakçıdan,4+1,Bireysel,ankara,etimesgut,baglica
1225,SİLİVRİ MARMARA UYUMKENT SİTESİ SATILIK A-B- C-D TİPİ VİLLALAR,650.000,09.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,istanbul,silivri,semizkumlar
1226,BODRUM BİTEZ\u0027DE MUHTEŞEM TRİPLEKS VİLLA,4.500.000,07.12.2018,320.0,Emlakçıdan,5+2,Kurumsal,mugla,bodrum,bitez
1227,Göcekte 460m2 arazide SATILIK 3 adet TRİPLEX VİLLA,2.700.000,12.12.2018,125.0,Emlakçıdan,5+1,Bireysel,mugla,fethiye,cumhuriyet
1228,SATILIK KARIANDA EMLAK HAVUZLU BAHCELI DUBLEKS VILLA,1.250.000,13.12.2018,200.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,dirmil
1229,DİKİLİ ÖNCÜ EMLAKTAN SATILIK TIRIPLEKS VİLLA,600.000,11.12.2018,170.0,Emlakçıdan,4+1,Kurumsal,izmir,dikili,salihler
1230,Çeşme Alaçatıda Satılık 3+1 Havuzlu Modern Dizayn Lux Villa,1.400.000,11.12.2018,130.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
1231, GÜRE SATILIK MERKEZDE 3+1 DENİZE 50 METRE LÜKS BAHÇELİ VİLLALAR,700.000,13.11.2018,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,gure
1232,NARLIDEREDE SATILIK VİLLA LÜX PANAROMİK MANZ HAVUZLU 260 M2,2.050.000,13.12.2018,260.0,Emlakçıdan,3+1,Kurumsal,izmir,narlidere,2
1233,ÖZKAN GAYRİMENKUL ŞİLE KUMBABADA SATILIK VİLLA 3+1 MUSTAKİL EV,700.000,01.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,istanbul,sile,kumbaba
1234,PORTHILL VİLLALARINDA DENİZ VE GÖL MANZARALI 6+2 SIFIR VİLLA,2.700.000,10.12.2018,380.0,Emlakçıdan,6+2,Kurumsal,istanbul,buyukcekmece,pinartepe
1235,Bodrum Gündoğanda Satılık Müstakil Villa Satılık,1.200.000,13.12.2018,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gundogan
1236,GÜLTEKİN\u0027den. DİDİM KABAKUM\u0027da SATILIK VİLLALAR,565.000,13.12.2018,160.0,Emlakçıdan,4+1,Bireysel,izmir,dikili,kabakum
1237,Didim\u0027de Stadyuma Bakan Eşyalı Bahçeli Villa,580.000,10.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,efeler
1238,DİDİMDE SATILIK 3+1 AÇIK MUTFAK VİLLA,550.000,12.12.2018,230.0,Emlakçıdan,3+1,Bireysel,aydin,didim,mavisehir
1239,DALYANDA SİTE İÇERİSİNDE LÜKS VİLLA,3.000.000,26.11.2018,700.0,Emlakçıdan,7+1,Bireysel,izmir,cesme,dalyan
1240,"Güzelbahçe Yaka\u0027da, Butik Bir Sitede REZERVE\u0027den",1.450.000,13.12.2018,280.0,Emlakçıdan,3+2,Kurumsal,izmir,guzelbahce,yaka
1241,GÜVENAY-ÇORUM BİNEVLER DE KOCATEPE OKULU CİVARINDA SATILIK VİLLA,265.000,25.11.2018,160.0,Emlakçıdan,4+1,Kurumsal,corum,merkez,uctutlar
1242,ALANYA MAHMUTLAR\u0027DA SATILIK 4+2 VİLLA,851.000,10.12.2018,400.0,Emlakçıdan,4+2,Kurumsal,antalya,alanya,mahmutlar
1243,Göktürk Kemer Country Bodrumsuz 2 Katlı Manzaralı Villa ACCESS,13.500.000,13.12.2018,400.0,Emlakçıdan,5+1,Kurumsal,istanbul,eyup,gokturk
1244,Bodrum Gümüşlük denize 70 m. mesafede deniz manzaralı satılık ev,1.100.000,13.12.2018,110.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gumusluk
1245,Çeşme Alaçatı da Köyiçine Yakın Müstakil 3+1 Yazlık Villa,1.250.000,11.12.2018,90.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
1246,BODRUM BİTEZ\u0027DE HAVUZLU SİTEDE DOĞA MANZARALI SATILIK VİLLA,640.000,13.12.2018,110.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,bitez
1247,DOĞUŞTAN 400M2 BAHÇE İÇİNDE FULL DENİZ MANZARALI 3+2 VİLLA,1.200.000,13.12.2018,160.0,Emlakçıdan,3+2,Kurumsal,mugla,bodrum,turgutreis
1248,TURGUTREİS BAHÇELİEVLER\u0027DE DENİZE YAKIN SATILIK SÜPER LÜKS VİLLA,975.000,13.12.2018,170.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,turgutreis
1249,SAHİBİNDEN SATILIK  MASAL REŞADİYE\u0027 DE LUX VİLLA,2.850.000,10.12.2018,390.0,Sahibinden,6+2,Bireysel,istanbul,cekmekoy,resadiye
1250,DRAGOS LEBİDERYA 600M2 MÜSTAKİL BAHÇELİ VİLLA,20.650.000,09.12.2018,600.0,Emlakçıdan,5+2,Bireysel,istanbul,kartal,yali
1251,"BURSA,NİLÜFER,ÇALI DA 6+1 VİLLA",1.100.000,13.12.2018,350.0,Emlakçıdan,61+1,Kurumsal,bursa,nilufer,cali
1252,KUŞADASI\u0027INDA DENİZ VE ORMAN HAVASI OLAN VİLLA,675.000,01.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,davutlar
1253,PROPERTY HİLLS TEN ORMAN MZANZARALI LÜX DEKERASYONLU,2.650.000,10.12.2018,350.0,Emlakçıdan,6+1,Bireysel,istanbul,sariyer,maden
1254,İstanbul Silivri\u0027nin Yükselen Değeri Park Köyde Satılık Villa,2.400.000,08.12.2018,780.0,Emlakçıdan,6+3,Kurumsal,istanbul,silivri,kavakli
1255,DİDİMDE SATILIK 5+1 DENİZE YAKIN VİLLA ,650.000,13.12.2018,265.0,Emlakçıdan,5+1,Bireysel,aydin,didim,altinkum
1256,ZEKERİYAKÖY MERKEZ\u0027DE SİTE İÇERSİNDE LÜKS MÜSTAKİL VİLLA,3.250.000,13.12.2018,400.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,zekeriyakoy
1257,Bağlıca Güvenlikli Sitede Satılık Villa IRMAK GYD,999.000,13.12.2018,380.0,Emlakçıdan,5+2,Kurumsal,ankara,etimesgut,baglica
1258,"Çeşme Boyalıkta, Deniz Manzaralı, Plaja 270m, Sıfır, 3+2 Villa",1.450.000,09.12.2018,270.0,Emlakçıdan,3+2,Kurumsal,izmir,cesme,ismet
1259,"SİLİVRİ, KINALI ÇİFTLİK EVLERİNDE NATAMAM VİLLA..",625.000,08.12.2018,325.0,Emlakçıdan,5+2,Bireysel,istanbul,silivri,celtik
1260,BAYRAMOĞLU KELEPİR LÜKS 5+1 TRİBLEKS VİLLA!!!,650.000,23.11.2018,215.0,Emlakçıdan,5+1,Kurumsal,kocaeli,darica,bayramoglu
1261,BODRUM TURGUTREİS\u0027TE HARİKA DENİZ MANZARALI MÜSTAKİL VİLLA ,3.200.000,13.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,turgutreis
1262,LALEZAR KONAKLARI DOĞA İÇİNDE FULL YENİLENMİŞ LÜKS TRİPLEKS,4.900.000,13.12.2018,500.0,Emlakçıdan,5+2,Kurumsal,istanbul,cekmekoy,merkez
1263,KONUTKENT 1\u0027DE SATILIK  TRİPLEX VİLLA ,725.000,13.12.2018,400.0,Emlakçıdan,6+3,Kurumsal,ankara,cankaya,konutkent
1264,Marmaris Çamdibi Mahalllesinde 5+1 Havuzlu Müstakil Sıfır Villa,1.650.000,10.12.2018,225.0,Emlakçıdan,5+1,Kurumsal,mugla,marmaris,camdibi
1265,AKDAĞ GAYRİMENKULDEN YENİFOÇA NAREZENDE VİLLA,430.000,06.12.2018,100.0,Emlakçıdan,3+1,Kurumsal,izmir,foca,mustafa
1266,ETİMESGUT BAĞLICA K.otoparklı 600m2 oturumlu 5+1 lüx müstakil ,1.600.000,12.12.2018,300.0,Emlakçıdan,5+1,Kurumsal,ankara,etimesgut,baglica
1267,Sahibinden Çeşme de Satılık Denize Sıfır Müstakil Havuzlu Villa,2.000.000,07.12.2018,184.0,Sahibinden,4+2,Bireysel,izmir,cesme,yali
1268,"Gündoğan\u0027da satılık dubleks, site içi, özel plaj ve tesisli",9.500.000,13.12.2018,370.0,Emlakçıdan,6+1,Kurumsal,mugla,bodrum,gundogan
1269,"Dalyan da, Denize Sıfır Site İçi, 3+2, Bakımlı, Tripleks Villa",1.250.000,09.12.2018,145.0,Emlakçıdan,3+2,Kurumsal,izmir,cesme,cumhuriyet
1270,ANTALYA YEŞİLBAYIR\u0027IN EMSALSİZ VİLLA PROJESİ,1.190.000,09.12.2018,425.0,Emlakçıdan,5+1,Kurumsal,antalya,dosemealti,yesilbayir
1271,GÜZELBAHÇE KAHRAMANDERE DE SATILIK 5+1 300M2 VİLLA,1.750.000,06.12.2018,300.0,Emlakçıdan,5+1,Kurumsal,izmir,guzelbahce,kahramandere
1272,VillaMarine\u0027den Kuşadası\u0027nda Projeden Satılık Villa,1.100.000,10.12.2018,200.0,Emlakçıdan,5+1,Kurumsal,aydin,kusadasi,bayraklidede
1273,\u0027\u0027evinbizden\u0027\u0027GÜZELKENT\u0027TE ASANSÖRLÜ BAHÇELİ VİLLA 5+1,700.000,12.12.2018,250.0,Emlakçıdan,5+1,Kurumsal,ankara,etimesgut,yavuz
1274,DOĞUŞTAN ÖZEL PLAJLI DENİZE SIFIR SİTE İÇİNDE 3+1 VİLLA,1.250.000,13.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
1275,AKYAKA DA DENİZE 50 METRE MESAFEDE MÜSTAKİL VİLLA,2.400.000,26.11.2018,250.0,Emlakçıdan,5+2,Kurumsal,mugla,ula,akyaka
1276,Denize sıfır sitede satılık bahçe katı dubleksi,925.000,13.12.2018,130.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
1277,Bodrum Cennet Koy\u0027da Satılık Süper Lüks Villa,45.000.000,13.12.2018,750.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,golturkbuku
1278,EGEMENDEN GÖLBAŞI TRT HABERCİLER EVLERİNDE KÖŞE BAŞI VİLLA ,500.000,13.12.2018,475.0,Emlakçıdan,5+1,Kurumsal,ankara,golbasi,bahcelievler
1279,KUŞADASIN DA  MUHTEŞEM MANZARALI 4+1  SATILIK DUBLEKS,500.000,08.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,sogucak
1280,ÖREN MAH. SATILIK SIFIR LÜKS BAHÇELİ TRİPLEKS VİLLA ÇELİKBAĞA,480.000,10.12.2018,145.0,Emlakçıdan,3+1,Kurumsal,balikesir,burhaniye,oren
1281,DİDİM MAVİŞEHİRDE SATILIK DENİZE SIFIR VİLLA,420.000,17.11.2018,135.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,mersindere
1282,KUŞADASI NDA SATILIK GÜRMES emlak\u0027tan özel havuzlu villa,595.000,08.12.2018,115.0,Emlakçıdan,3+2,Kurumsal,aydin,kusadasi,davutlar
1283,ILICA\u0027DA SATILIK 3+1 ORTAK HAVUZLU VİLLA,1.100.000,11.12.2018,100.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,ilica
1284,MORDOĞAN MANAL KOYUNDA SATILIK DENİZE SIFIR YAZLIK VİLLA,850.000,13.12.2018,135.0,Emlakçıdan,3+1,Bireysel,izmir,karaburun,mordogan
1285,BODRUM BİTEZ\u0027DE HARİKA DOĞA MANZARALI LÜKS MÜSTAKİL 4+1 VİLLA,2.000.000,13.12.2018,225.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,bitez
1286,ÇEKMEKÖY ÇAVUŞBAŞINDA 2 DÖNÜM ARSA İÇİNDE TRİPLEX HAVUZLU VİLLA,4.400.000,06.12.2018,2000.0,Emlakçıdan,6+2,Bireysel,istanbul,cekmekoy,camlik
1287,Bodrum Gündoğanda 3+1 İkiz Dublexler Site İçi.,750.000,10.12.2018,116.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gundogan
1288,SAPANCA KURTKÖY DİBEKTAŞ  MAHALLESİNDE SİTE İÇİNDE  SATILIK MÜSTAKİL VİLLA..,425.000,13.12.2018,250.0,Emlakçıdan,5+2,Kurumsal,sakarya,sapanca,dibektas
1289,"İzmir ,Güzelbahçe\u0027 de SATILIK Lüks Villa ...",1.200.000,10.12.2018,250.0,Emlakçıdan,4+2,Kurumsal,izmir,guzelbahce,yelki
1290,SARAY\u0027DA GÖKÇE EMLAK\u0027TAN FULL YAPILI SATILIK VİLLA,350.000,23.11.2018,150.0,Emlakçıdan,5+1,Kurumsal,ankara,pursaklar,saray
1291,AKÇAY DA MÜKEMMEL FİYATA TRİPLEKS VİLLA,430.000,10.12.2018,285.0,Emlakçıdan,5+1,Kurumsal,balikesir,edremit,akcay
1292,Bodrum Göltürkbükünde acil satılık villa,1.750.000,07.12.2018,345.0,Emlakçıdan,9+2,Kurumsal,mugla,bodrum,golturkbuku
1293,Deniz Manzaralı Yüzme havuzlu site içinde Bahçeli Dubleks Villa,750.000,11.12.2018,160.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,sahil
1294,bodrum yalıkavak tilkicik mevkiinde satılık 2+1 residence daire ,2.250.000,13.12.2018,85.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,yalikavak
1295,DOĞUŞTAN TURGUTREİS MERKEZDE SİTE İÇİNDE 3+1 VİLLA,740.000,13.12.2018,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
1296,Bodrum Yalıkavak ta Satılık  Havuzlu  Triplex 4+1 Villa  ,6.300.000,13.12.2018,220.0,Emlakçıdan,4+2,Kurumsal,mugla,bodrum,yalikavak
1297,TÜRKBÜKÜN\u0027DE PLAJA ÇOK YAKIN YENİ MODERN VİLLA,4.000.000,13.12.2018,120.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,golturkbuku
1298,AYVADA EMLAK\u0027TAN AYVALIK ALTINOVA\u0027DA DENİZE SIFIR TRIPLEKS VİLLA,1.100.000,07.12.2018,120.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,altinova
1299,ÇEŞME ŞİFNE SELİMOĞLU VİLLALARIN DA KÖŞE HAVUZLU VİLLA,1.250.000,12.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,sifne
1300,KÖRFEZ ŞİRİNYALI YALIKENT SİTELERİNDE SATILIK TRİBLEX,275.000,13.12.2018,160.0,Emlakçıdan,3+1,Kurumsal,kocaeli,korfez,sirinyali
1301,DENİZ GÖREN MÜSTAKİL SATILIK VİLLA,800.000,07.12.2018,200.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,namik
1302,TÜRKBÜKÜ EMLAK TAN YALIKAVAK DA DENİZ MANZARALI VİLLA .,1.200.000,10.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,yalikavak
1303,ÖĞRETMENLER MAH. SATILIK 5+1 LÜKS DUBLEKS VİLLA,730.000,10.12.2018,170.0,Emlakçıdan,5+1,Kurumsal,balikesir,burhaniye,ogretmenler
1304, Kanlıca Tatlıcı Villalarında B Tipi Villa...,30.000.000,13.12.2018,1000.0,Emlakçıdan,7+1,Kurumsal,istanbul,beykoz,kanlica
1305,SAKARYA KARASUDA DENİZE YAKIN SATILIK VİLLA KOCATÜRK GRUP EMLAK,1.500.000,12.12.2018,630.0,Emlakçıdan,3+1,Kurumsal,sakarya,karasu,yeni
1306,BAHÇEŞEHİR 2.KISIM\u0027DA 5+2 \u0026 360 M2 \u0026 4 KATLI VİLLA SATILIK\u0027DIR. ,1.100.000,13.12.2018,360.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
1307,Seferihisar Sığacık 3+1 tripleks havuzlu site içinde  villalar,625.000,13.12.2018,126.0,Emlakçıdan,3+1,Kurumsal,izmir,seferihisar,sigacik
1308, ERYAMANDA  LÜKSS SİTEDE 5+1 BAHÇELİ VİLLA,370.000,12.12.2018,300.0,Emlakçıdan,5+1,Kurumsal,ankara,etimesgut,eryaman
1309,MÜTHİŞ PEYZAJLI SİTE İÇİNDE 4+1 250M2 TRİPLEX VİLLA,900.000,06.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,adana,cukurova,karslilar
1310,BEYAZ EV GAYRİMENKUL\u0027DEN KAHRAMANDERE\u0027DE KELEPİR VİLLA,725.000,12.12.2018,130.0,Emlakçıdan,3+1,Kurumsal,izmir,guzelbahce,kahramandere
1311,Urla Kalabak\u0027da 4+2 450 m2 Havuzlu Güvenlikli Satılık Villa,2.600.000,13.12.2018,450.0,Emlakçıdan,4+2,Kurumsal,izmir,urla,kalabak
1312,HAVUZLU-BAHÇELİ-MANZARALI-KÖŞE KONUMLU SATILIK KELEPİR VİLLA,516.000,13.12.2018,220.0,Emlakçıdan,5+1,Kurumsal,aydin,kusadasi,kadinlar
1313,BURHANİYE ÖĞRETMENLER 4+1 SATILIK ÇATI DUBLEKS ÇELİKBAĞA,400.000,11.12.2018,360000.0,Emlakçıdan,4+1,Kurumsal,balikesir,burhaniye,ogretmenler
1314,EGE EMLAKTAN ALAÇATI ILICA MAH. KÖŞE KONUMLU SIFIR DUBLEKS VİLLA,1.250.000,11.12.2018,110.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
1315,SİLİVRİ PARKKÖY\u0027DE DENİZ MANZARALI SATILIK FIRSAT VİLLA,397.000,08.12.2018,275.0,Emlakçıdan,4+1,Kurumsal,istanbul,silivri,cumhuriyet
1316,Çeşme Alaçatı Köyiçi Mükemmel Konum 6+1 Delux Müstakil Villa,3.500.000,11.12.2018,285.0,Emlakçıdan,6+1,Kurumsal,izmir,cesme,alacati
1317,Bodrum Ortakent\u0027te Elit Site İçinde Satılık Müstakil Lüks Villa,2.500.000,25.11.2018,400.0,Emlakçıdan,4+2,Kurumsal,mugla,bodrum,ortakentyahsi
1318,URLA KUŞÇULAR\u0027DA SİTE İÇERİSİNDE HAVUZLU 4+1 SATILIK VİLLA ,2.200.000,11.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,kuscular
1319,DİDİM ALTINKUM MAH SATILIK 3+1 MUHTEŞEM HAVUZLU VİLLA,750.000,13.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,altinkum
1320,YALIKAVAKTA DENİZE YAKIN ÖZEL PLAJLI MÜSTAKİL LÜKS VİLLA,3.000.000,10.12.2018,292.0,Emlakçıdan,5+1,Kurumsal,mugla,bodrum,yalikavak
1321,Büyükçekmece Celaliyede Satılık Villa Deniz Manzaralı,1.300.000,12.12.2018,500.0,Emlakçıdan,5+1,Kurumsal,istanbul,buyukcekmece,celaliye
1322,BODRUM TURGUTREİS\u0027TE SATILIK SIFIR DENİZ MANZARALI VİLLA,800.000,13.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,karabag
1323,TOPRAK GAYRİMENKUL DEN TAŞUCUNDA 4+1  MUHTEŞEM VİLLA,350.000,13.12.2018,175.0,Emlakçıdan,4+1,Kurumsal,mersinicel,silifke,tasucu
1324,BODRUM KUMBAHÇE DE 3+1 FULL KALE BODRUM MAZARALI SATILIK DUBLEKS,1.250.000,12.12.2018,170.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,kumbahce
1325,Güzelbahçe Yalı mahallesinde Villa,1.250.000,13.12.2018,150.0,Emlakçıdan,4+2,Kurumsal,izmir,guzelbahce,yali
1326,ERENLER ADACENTER ARKASI SATILIK 3+1 BAHÇE DUBLEX,550.000,10.12.2018,160.0,Emlakçıdan,3+1,Kurumsal,sakarya,erenler,erenler
1327,IŞILTILI BİR SERÜVEN BAŞLIYOR. ANKARA TERRACE MOGAN KONAKLARI ,2.250.000,09.12.2018,800.0,İnşaat Firmasından,8+2,Kurumsal,ankara,golbasi,karsiyaka
1328,Kumbağda 139m2 arsa içinde Denize 200m Mesafede Müstakil Villa,350.000,12.12.2018,300.0,Emlakçıdan,5+1,Kurumsal,tekirdag,suleymanpasa,kumbag
1329,Fethiye Ölüdeniz de satılık 7+1 özel havuzlu villa,1.200.000,12.12.2018,280.0,Emlakçıdan,7+1,Kurumsal,mugla,fethiye,oludeniz
1330,Şebnem Özgül\u0027den Florya Basınköy\u0027de Deniz Manzaralı Müstakil ,10.500.000,10.12.2018,550.0,Emlakçıdan,6+1,Kurumsal,istanbul,bakirkoy,basinkoy
1331,Çeşme Boyalıkta Denize 200m Satılık 5+1 Exclusive Müstakil Villa,3.500.000,11.12.2018,234.0,Emlakçıdan,5+1,Kurumsal,izmir,cesme,boyalik
1332,ALANYA AVSALLAR DA  3+1  VİLLA  SATILIK,220.000,13.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,antalya,alanya,avsallar
1333,SUPER LUXURIOUS 5BEDROOM 3LIVINGROOM VILLA IN ISTANBUL,2.350.000,12.12.2018,416.0,Emlakçıdan,5+3,Kurumsal,istanbul,buyukcekmece,cumhuriyet
1334,SİLİVRİ ORTAKÖYDE SATILIK MÜSTAKİL 4 ADET İKİZ VİLLA REMAX LÜTFİ,2.300.000,13.12.2018,700.0,Emlakçıdan,16+4,Kurumsal,istanbul,silivri,ortakoy
1335,EGE EMLAK TAN ALAÇATI DA HAVUZLU MÜSTAKİL VİLLA KOD- 136,2.500.000,11.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
1336,KUŞADASI SATILIK 3+1 SOĞUCAKTA DENİZ MANZARALI VİLLA YAZLIK ,780.000,28.11.2018,310.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,sogucak
1337,ÇAYYOLUNDA FULL YAPILI GENİŞ BAHÇELİ MÜSTAKİL VİLLA,1.250.000,13.12.2018,470.0,Emlakçıdan,6+2,Kurumsal,ankara,cankaya,cayyolu
1338,DENİZLİ ŞİRİNKÖY HAYALLERİNİZDEKİ YAŞAM İŞTE BU VİLLADA,2.000.000,13.12.2018,610.0,Emlakçıdan,8+1,Kurumsal,denizli,merkez,sirinkoy
1339,Acarkent NEO\u0027dan Özel Dekorasyolu Acarkent Satılık Bahçe Dubleks,5.200.000,12.12.2018,350.0,Emlakçıdan,5+1,Bireysel,istanbul,beykoz,acarlar
1340,DİDİM SATILIK 4+1 ALTINKUM PLAJINA 400 M HAVUZLU İKİZ VİLLA ,550.000,13.12.2018,200.0,Emlakçıdan,4+1,Bireysel,aydin,didim,altinkum
1341,İNCEK GÖL KONAKLARI SİTESİNDE GÖL MANZARALI FULL YAPILI VİLLA,1.295.000,10.12.2018,525.0,Emlakçıdan,6+2,Kurumsal,ankara,golbasi,hacilar
1342,TURGUTREİS BAHÇELİEVLER\u0027DE SATILIK HER YERE YAKIN 3+1 VİLLA,850.000,13.12.2018,130.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
1343,TUĞBAM EMLAKTAN 6+2 DENİZ MANZARALI VİLLA,1.500.000,12.12.2018,378.0,Emlakçıdan,6+2,Kurumsal,yalova,ciftlikkoy,ciftlik
1344,FIRSATTIR KEKLİKTEPE\u0027DE MÜKEMMEL MODERN MİMARİ SATILIK MALİKANE,4.490.000,08.12.2018,600.0,Emlakçıdan,7+2,Kurumsal,izmir,urla,yelalti
1345,Dalaman İncebel Mevkinde Satılık Manzaralı Havuzlu Dubleks Villa,1.175.000,13.12.2018,185.0,Emlakçıdan,3+1,Kurumsal,mugla,dalaman,kapukargin
1346,2 VİLLA BİRLİKTE.. BAKIMLI SİTE İÇİNDE...SATILIK VİLLA ,1.500.000,10.12.2018,720.0,Emlakçıdan,10+4,Kurumsal,istanbul,basaksehir,bahcesehir
